129.0,35.0,2017-05-18 10:13:21.540,S-SA-AL2
138.0,42.0,2017-05-18 10:13:31.540,S-SA-AL2
186.0,26.0,2017-05-18 10:13:41.540,S-SA-AL2
133.0,32.0,2017-05-18 10:13:51.540,S-SA-AL2
112.0,43.0,2017-05-18 10:14:01.540,S-SA-AL2
193.0,34.0,2017-05-18 10:14:11.540,S-SA-AL2
164.0,28.0,2017-05-18 10:14:21.540,S-SA-AL2
148.0,33.0,2017-05-18 10:14:31.540,S-SA-AL2
121.0,25.0,2017-05-18 10:14:41.540,S-SA-AL2
153.0,24.0,2017-05-18 10:14:51.540,S-SA-AL2
166.0,28.0,2017-05-18 10:15:01.540,S-SA-AL2
107.0,28.0,2017-05-18 10:15:11.540,S-SA-AL2
134.0,24.0,2017-05-18 10:15:21.540,S-SA-AL2
198.0,38.0,2017-05-18 10:15:31.540,S-SA-AL2
191.0,40.0,2017-05-18 10:15:41.540,S-SA-AL2
155.0,29.0,2017-05-18 10:15:51.540,S-SA-AL2
112.0,37.0,2017-05-18 10:16:01.540,S-SA-AL2
127.0,21.0,2017-05-18 10:16:11.540,S-SA-AL2
146.0,41.0,2017-05-18 10:16:21.540,S-SA-AL2
168.0,33.0,2017-05-18 10:16:31.540,S-SA-AL2
163.0,36.0,2017-05-18 10:16:41.540,S-SA-AL2
197.0,30.0,2017-05-18 10:16:51.540,S-SA-AL2
197.0,24.0,2017-05-18 10:17:01.540,S-SA-AL2
187.0,44.0,2017-05-18 10:17:11.540,S-SA-AL2
117.0,40.0,2017-05-18 10:17:21.540,S-SA-AL2
150.0,22.0,2017-05-18 10:17:31.540,S-SA-AL2
180.0,36.0,2017-05-18 10:17:41.540,S-SA-AL2
190.0,22.0,2017-05-18 10:17:51.540,S-SA-AL2
191.0,27.0,2017-05-18 10:18:01.540,S-SA-AL2
146.0,36.0,2017-05-18 10:18:11.540,S-SA-AL2
136.0,40.0,2017-05-18 10:18:21.540,S-SA-AL2
112.0,36.0,2017-05-18 10:18:31.540,S-SA-AL2
118.0,30.0,2017-05-18 10:18:41.540,S-SA-AL2
117.0,37.0,2017-05-18 10:18:51.540,S-SA-AL2
195.0,31.0,2017-05-18 10:19:01.540,S-SA-AL2
182.0,36.0,2017-05-18 10:19:11.540,S-SA-AL2
180.0,38.0,2017-05-18 10:19:21.540,S-SA-AL2
103.0,43.0,2017-05-18 10:19:31.540,S-SA-AL2
143.0,43.0,2017-05-18 10:19:41.540,S-SA-AL2
178.0,22.0,2017-05-18 10:19:51.540,S-SA-AL2
192.0,22.0,2017-05-18 10:20:01.540,S-SA-AL2
156.0,25.0,2017-05-18 10:20:11.540,S-SA-AL2
156.0,41.0,2017-05-18 10:20:21.540,S-SA-AL2
151.0,30.0,2017-05-18 10:20:31.540,S-SA-AL2
185.0,34.0,2017-05-18 10:20:41.540,S-SA-AL2
176.0,23.0,2017-05-18 10:20:51.540,S-SA-AL2
151.0,38.0,2017-05-18 10:21:01.540,S-SA-AL2
150.0,30.0,2017-05-18 10:21:11.540,S-SA-AL2
172.0,31.0,2017-05-18 10:21:21.540,S-SA-AL2
182.0,36.0,2017-05-18 10:21:31.540,S-SA-AL2
107.0,35.0,2017-05-18 10:21:41.540,S-SA-AL2
193.0,25.0,2017-05-18 10:21:51.540,S-SA-AL2
174.0,41.0,2017-05-18 10:22:01.540,S-SA-AL2
161.0,22.0,2017-05-18 10:22:11.540,S-SA-AL2
181.0,40.0,2017-05-18 10:22:21.540,S-SA-AL2
193.0,26.0,2017-05-18 10:22:31.540,S-SA-AL2
126.0,39.0,2017-05-18 10:22:41.540,S-SA-AL2
166.0,42.0,2017-05-18 10:22:51.540,S-SA-AL2
197.0,23.0,2017-05-18 10:23:01.540,S-SA-AL2
185.0,39.0,2017-05-18 10:23:11.540,S-SA-AL2
155.0,33.0,2017-05-18 10:23:21.540,S-SA-AL2
193.0,20.0,2017-05-18 10:23:31.540,S-SA-AL2
109.0,34.0,2017-05-18 10:23:41.540,S-SA-AL2
155.0,24.0,2017-05-18 10:23:51.540,S-SA-AL2
186.0,36.0,2017-05-18 10:24:01.540,S-SA-AL2
100.0,22.0,2017-05-18 10:24:11.540,S-SA-AL2
179.0,37.0,2017-05-18 10:24:21.540,S-SA-AL2
103.0,40.0,2017-05-18 10:24:31.540,S-SA-AL2
142.0,25.0,2017-05-18 10:24:41.540,S-SA-AL2
105.0,42.0,2017-05-18 10:24:51.540,S-SA-AL2
138.0,42.0,2017-05-18 10:25:01.540,S-SA-AL2
190.0,32.0,2017-05-18 10:25:11.540,S-SA-AL2
132.0,42.0,2017-05-18 10:25:21.540,S-SA-AL2
181.0,30.0,2017-05-18 10:25:31.540,S-SA-AL2
158.0,26.0,2017-05-18 10:25:41.540,S-SA-AL2
109.0,35.0,2017-05-18 10:25:51.540,S-SA-AL2
172.0,43.0,2017-05-18 10:26:01.540,S-SA-AL2
107.0,37.0,2017-05-18 10:26:11.540,S-SA-AL2
196.0,23.0,2017-05-18 10:26:21.540,S-SA-AL2
117.0,20.0,2017-05-18 10:26:31.540,S-SA-AL2
115.0,38.0,2017-05-18 10:26:41.540,S-SA-AL2
103.0,21.0,2017-05-18 10:26:51.540,S-SA-AL2
121.0,30.0,2017-05-18 10:27:01.540,S-SA-AL2
155.0,37.0,2017-05-18 10:27:11.540,S-SA-AL2
138.0,32.0,2017-05-18 10:27:21.540,S-SA-AL2
160.0,43.0,2017-05-18 10:27:31.540,S-SA-AL2
111.0,33.0,2017-05-18 10:27:41.540,S-SA-AL2
194.0,42.0,2017-05-18 10:27:51.540,S-SA-AL2
153.0,40.0,2017-05-18 10:28:01.540,S-SA-AL2
134.0,39.0,2017-05-18 10:28:11.540,S-SA-AL2
196.0,34.0,2017-05-18 10:28:21.540,S-SA-AL2
184.0,38.0,2017-05-18 10:28:31.540,S-SA-AL2
156.0,28.0,2017-05-18 10:28:41.540,S-SA-AL2
168.0,33.0,2017-05-18 10:28:51.540,S-SA-AL2
182.0,30.0,2017-05-18 10:29:01.540,S-SA-AL2
103.0,32.0,2017-05-18 10:29:11.540,S-SA-AL2
127.0,27.0,2017-05-18 10:29:21.540,S-SA-AL2
155.0,33.0,2017-05-18 10:29:31.540,S-SA-AL2
172.0,21.0,2017-05-18 10:29:41.540,S-SA-AL2
179.0,20.0,2017-05-18 10:29:51.540,S-SA-AL2
184.0,27.0,2017-05-18 10:30:01.540,S-SA-AL2
179.0,31.0,2017-05-18 10:30:11.540,S-SA-AL2
166.0,27.0,2017-05-18 10:30:21.540,S-SA-AL2
179.0,41.0,2017-05-18 10:30:31.540,S-SA-AL2
198.0,36.0,2017-05-18 10:30:41.540,S-SA-AL2
190.0,31.0,2017-05-18 10:30:51.540,S-SA-AL2
177.0,32.0,2017-05-18 10:31:01.540,S-SA-AL2
132.0,26.0,2017-05-18 10:31:11.540,S-SA-AL2
115.0,44.0,2017-05-18 10:31:21.540,S-SA-AL2
118.0,35.0,2017-05-18 10:31:31.540,S-SA-AL2
182.0,44.0,2017-05-18 10:31:41.540,S-SA-AL2
177.0,31.0,2017-05-18 10:31:51.540,S-SA-AL2
141.0,24.0,2017-05-18 10:32:01.540,S-SA-AL2
177.0,44.0,2017-05-18 10:32:11.540,S-SA-AL2
188.0,40.0,2017-05-18 10:32:21.540,S-SA-AL2
128.0,34.0,2017-05-18 10:32:31.540,S-SA-AL2
119.0,41.0,2017-05-18 10:32:41.540,S-SA-AL2
142.0,31.0,2017-05-18 10:32:51.540,S-SA-AL2
180.0,25.0,2017-05-18 10:33:01.540,S-SA-AL2
171.0,21.0,2017-05-18 10:33:11.540,S-SA-AL2
145.0,34.0,2017-05-18 10:33:21.540,S-SA-AL2
168.0,22.0,2017-05-18 10:33:31.540,S-SA-AL2
139.0,23.0,2017-05-18 10:33:41.540,S-SA-AL2
155.0,41.0,2017-05-18 10:33:51.540,S-SA-AL2
137.0,36.0,2017-05-18 10:34:01.540,S-SA-AL2
126.0,41.0,2017-05-18 10:34:11.540,S-SA-AL2
144.0,25.0,2017-05-18 10:34:21.540,S-SA-AL2
178.0,22.0,2017-05-18 10:34:31.540,S-SA-AL2
124.0,33.0,2017-05-18 10:34:41.540,S-SA-AL2
128.0,28.0,2017-05-18 10:34:51.540,S-SA-AL2
140.0,25.0,2017-05-18 10:35:01.540,S-SA-AL2
137.0,32.0,2017-05-18 10:35:11.540,S-SA-AL2
112.0,34.0,2017-05-18 10:35:21.540,S-SA-AL2
146.0,36.0,2017-05-18 10:35:31.540,S-SA-AL2
197.0,27.0,2017-05-18 10:35:41.540,S-SA-AL2
139.0,25.0,2017-05-18 10:35:51.540,S-SA-AL2
117.0,43.0,2017-05-18 10:36:01.540,S-SA-AL2
118.0,22.0,2017-05-18 10:36:11.540,S-SA-AL2
178.0,44.0,2017-05-18 10:36:21.540,S-SA-AL2
135.0,27.0,2017-05-18 10:36:31.540,S-SA-AL2
150.0,39.0,2017-05-18 10:36:41.540,S-SA-AL2
159.0,28.0,2017-05-18 10:36:51.540,S-SA-AL2
174.0,40.0,2017-05-18 10:37:01.540,S-SA-AL2
187.0,30.0,2017-05-18 10:37:11.540,S-SA-AL2
159.0,35.0,2017-05-18 10:37:21.540,S-SA-AL2
146.0,23.0,2017-05-18 10:37:31.540,S-SA-AL2
127.0,41.0,2017-05-18 10:37:41.540,S-SA-AL2
178.0,38.0,2017-05-18 10:37:51.540,S-SA-AL2
137.0,23.0,2017-05-18 10:38:01.540,S-SA-AL2
117.0,20.0,2017-05-18 10:38:11.540,S-SA-AL2
144.0,20.0,2017-05-18 10:38:21.540,S-SA-AL2
107.0,44.0,2017-05-18 10:38:31.540,S-SA-AL2
120.0,35.0,2017-05-18 10:38:41.540,S-SA-AL2
132.0,27.0,2017-05-18 10:38:51.540,S-SA-AL2
123.0,26.0,2017-05-18 10:39:01.540,S-SA-AL2
182.0,20.0,2017-05-18 10:39:11.540,S-SA-AL2
149.0,31.0,2017-05-18 10:39:21.540,S-SA-AL2
181.0,26.0,2017-05-18 10:39:31.540,S-SA-AL2
171.0,33.0,2017-05-18 10:39:41.540,S-SA-AL2
141.0,40.0,2017-05-18 10:39:51.540,S-SA-AL2
140.0,37.0,2017-05-18 10:40:01.540,S-SA-AL2
136.0,34.0,2017-05-18 10:40:11.540,S-SA-AL2
135.0,41.0,2017-05-18 10:40:21.540,S-SA-AL2
188.0,40.0,2017-05-18 10:40:31.540,S-SA-AL2
130.0,42.0,2017-05-18 10:40:41.540,S-SA-AL2
116.0,38.0,2017-05-18 10:40:51.540,S-SA-AL2
131.0,26.0,2017-05-18 10:41:01.540,S-SA-AL2
107.0,37.0,2017-05-18 10:41:11.540,S-SA-AL2
150.0,39.0,2017-05-18 10:41:21.540,S-SA-AL2
135.0,25.0,2017-05-18 10:41:31.540,S-SA-AL2
148.0,42.0,2017-05-18 10:41:41.540,S-SA-AL2
111.0,26.0,2017-05-18 10:41:51.540,S-SA-AL2
181.0,27.0,2017-05-18 10:42:01.540,S-SA-AL2
189.0,24.0,2017-05-18 10:42:11.540,S-SA-AL2
122.0,29.0,2017-05-18 10:42:21.540,S-SA-AL2
187.0,39.0,2017-05-18 10:42:31.540,S-SA-AL2
189.0,38.0,2017-05-18 10:42:41.540,S-SA-AL2
111.0,25.0,2017-05-18 10:42:51.540,S-SA-AL2
179.0,41.0,2017-05-18 10:43:01.540,S-SA-AL2
179.0,27.0,2017-05-18 10:43:11.540,S-SA-AL2
109.0,24.0,2017-05-18 10:43:21.540,S-SA-AL2
151.0,32.0,2017-05-18 10:43:31.540,S-SA-AL2
179.0,29.0,2017-05-18 10:43:41.540,S-SA-AL2
194.0,28.0,2017-05-18 10:43:51.540,S-SA-AL2
165.0,34.0,2017-05-18 10:44:01.540,S-SA-AL2
193.0,37.0,2017-05-18 10:44:11.540,S-SA-AL2
128.0,29.0,2017-05-18 10:44:21.540,S-SA-AL2
106.0,33.0,2017-05-18 10:44:31.540,S-SA-AL2
112.0,41.0,2017-05-18 10:44:41.540,S-SA-AL2
116.0,29.0,2017-05-18 10:44:51.540,S-SA-AL2
191.0,42.0,2017-05-18 10:45:01.540,S-SA-AL2
143.0,34.0,2017-05-18 10:45:11.540,S-SA-AL2
164.0,33.0,2017-05-18 10:45:21.540,S-SA-AL2
123.0,29.0,2017-05-18 10:45:31.540,S-SA-AL2
113.0,22.0,2017-05-18 10:45:41.540,S-SA-AL2
136.0,33.0,2017-05-18 10:45:51.540,S-SA-AL2
160.0,30.0,2017-05-18 10:46:01.540,S-SA-AL2
179.0,43.0,2017-05-18 10:46:11.540,S-SA-AL2
196.0,21.0,2017-05-18 10:46:21.540,S-SA-AL2
114.0,42.0,2017-05-18 10:46:31.540,S-SA-AL2
156.0,21.0,2017-05-18 10:46:41.540,S-SA-AL2
113.0,42.0,2017-05-18 10:46:51.540,S-SA-AL2
195.0,40.0,2017-05-18 10:47:01.540,S-SA-AL2
192.0,43.0,2017-05-18 10:47:11.540,S-SA-AL2
138.0,42.0,2017-05-18 10:47:21.540,S-SA-AL2
157.0,25.0,2017-05-18 10:47:31.540,S-SA-AL2
160.0,39.0,2017-05-18 10:47:41.540,S-SA-AL2
141.0,36.0,2017-05-18 10:47:51.540,S-SA-AL2
134.0,24.0,2017-05-18 10:48:01.540,S-SA-AL2
132.0,37.0,2017-05-18 10:48:11.540,S-SA-AL2
168.0,23.0,2017-05-18 10:48:21.540,S-SA-AL2
193.0,20.0,2017-05-18 10:48:31.540,S-SA-AL2
146.0,31.0,2017-05-18 10:48:41.540,S-SA-AL2
140.0,31.0,2017-05-18 10:48:51.540,S-SA-AL2
138.0,31.0,2017-05-18 10:49:01.540,S-SA-AL2
118.0,33.0,2017-05-18 10:49:11.540,S-SA-AL2
103.0,35.0,2017-05-18 10:49:21.540,S-SA-AL2
182.0,29.0,2017-05-18 10:49:31.540,S-SA-AL2
177.0,37.0,2017-05-18 10:49:41.540,S-SA-AL2
116.0,35.0,2017-05-18 10:49:51.540,S-SA-AL2
110.0,42.0,2017-05-18 10:50:01.540,S-SA-AL2
139.0,30.0,2017-05-18 10:50:11.540,S-SA-AL2
113.0,40.0,2017-05-18 10:50:21.540,S-SA-AL2
155.0,39.0,2017-05-18 10:50:31.540,S-SA-AL2
137.0,25.0,2017-05-18 10:50:41.540,S-SA-AL2
193.0,34.0,2017-05-18 10:50:51.540,S-SA-AL2
158.0,30.0,2017-05-18 10:51:01.540,S-SA-AL2
103.0,37.0,2017-05-18 10:51:11.540,S-SA-AL2
157.0,22.0,2017-05-18 10:51:21.540,S-SA-AL2
149.0,25.0,2017-05-18 10:51:31.540,S-SA-AL2
101.0,41.0,2017-05-18 10:51:41.540,S-SA-AL2
157.0,21.0,2017-05-18 10:51:51.540,S-SA-AL2
123.0,41.0,2017-05-18 10:52:01.540,S-SA-AL2
133.0,36.0,2017-05-18 10:52:11.540,S-SA-AL2
156.0,29.0,2017-05-18 10:52:21.540,S-SA-AL2
143.0,22.0,2017-05-18 10:52:31.540,S-SA-AL2
169.0,33.0,2017-05-18 10:52:41.540,S-SA-AL2
168.0,34.0,2017-05-18 10:52:51.540,S-SA-AL2
112.0,38.0,2017-05-18 10:53:01.540,S-SA-AL2
115.0,33.0,2017-05-18 10:53:11.540,S-SA-AL2
137.0,24.0,2017-05-18 10:53:21.540,S-SA-AL2
104.0,31.0,2017-05-18 10:53:31.540,S-SA-AL2
175.0,30.0,2017-05-18 10:53:41.540,S-SA-AL2
175.0,42.0,2017-05-18 10:53:51.540,S-SA-AL2
148.0,40.0,2017-05-18 10:54:01.540,S-SA-AL2
142.0,30.0,2017-05-18 10:54:11.540,S-SA-AL2
104.0,29.0,2017-05-18 10:54:21.540,S-SA-AL2
148.0,31.0,2017-05-18 10:54:31.540,S-SA-AL2
165.0,39.0,2017-05-18 10:54:41.540,S-SA-AL2
140.0,33.0,2017-05-18 10:54:51.540,S-SA-AL2
179.0,40.0,2017-05-18 10:55:01.540,S-SA-AL2
156.0,26.0,2017-05-18 10:55:11.540,S-SA-AL2
194.0,29.0,2017-05-18 10:55:21.540,S-SA-AL2
106.0,27.0,2017-05-18 10:55:31.540,S-SA-AL2
116.0,38.0,2017-05-18 10:55:41.540,S-SA-AL2
158.0,30.0,2017-05-18 10:55:51.540,S-SA-AL2
130.0,42.0,2017-05-18 10:56:01.540,S-SA-AL2
140.0,25.0,2017-05-18 10:56:11.540,S-SA-AL2
173.0,23.0,2017-05-18 10:56:21.540,S-SA-AL2
134.0,27.0,2017-05-18 10:56:31.540,S-SA-AL2
131.0,30.0,2017-05-18 10:56:41.540,S-SA-AL2
176.0,34.0,2017-05-18 10:56:51.540,S-SA-AL2
107.0,23.0,2017-05-18 10:57:01.540,S-SA-AL2
198.0,33.0,2017-05-18 10:57:11.540,S-SA-AL2
185.0,40.0,2017-05-18 10:57:21.540,S-SA-AL2
116.0,22.0,2017-05-18 10:57:31.540,S-SA-AL2
135.0,42.0,2017-05-18 10:57:41.540,S-SA-AL2
173.0,20.0,2017-05-18 10:57:51.540,S-SA-AL2
100.0,39.0,2017-05-18 10:58:01.540,S-SA-AL2
140.0,39.0,2017-05-18 10:58:11.540,S-SA-AL2
112.0,42.0,2017-05-18 10:58:21.540,S-SA-AL2
168.0,35.0,2017-05-18 10:58:31.540,S-SA-AL2
184.0,21.0,2017-05-18 10:58:41.540,S-SA-AL2
139.0,40.0,2017-05-18 10:58:51.540,S-SA-AL2
155.0,40.0,2017-05-18 10:59:01.540,S-SA-AL2
182.0,36.0,2017-05-18 10:59:11.540,S-SA-AL2
189.0,42.0,2017-05-18 10:59:21.540,S-SA-AL2
118.0,39.0,2017-05-18 10:59:31.540,S-SA-AL2
112.0,25.0,2017-05-18 10:59:41.540,S-SA-AL2
157.0,20.0,2017-05-18 10:59:51.540,S-SA-AL2
113.0,27.0,2017-05-18 11:00:01.540,S-SA-AL2
142.0,34.0,2017-05-18 11:00:11.540,S-SA-AL2
177.0,42.0,2017-05-18 11:00:21.540,S-SA-AL2
102.0,40.0,2017-05-18 11:00:31.540,S-SA-AL2
108.0,30.0,2017-05-18 11:00:41.540,S-SA-AL2
118.0,26.0,2017-05-18 11:00:51.540,S-SA-AL2
100.0,40.0,2017-05-18 11:01:01.540,S-SA-AL2
106.0,43.0,2017-05-18 11:01:11.540,S-SA-AL2
107.0,29.0,2017-05-18 11:01:21.540,S-SA-AL2
126.0,40.0,2017-05-18 11:01:31.540,S-SA-AL2
179.0,44.0,2017-05-18 11:01:41.540,S-SA-AL2
186.0,38.0,2017-05-18 11:01:51.540,S-SA-AL2
179.0,21.0,2017-05-18 11:02:01.540,S-SA-AL2
150.0,34.0,2017-05-18 11:02:11.540,S-SA-AL2
160.0,28.0,2017-05-18 11:02:21.540,S-SA-AL2
185.0,41.0,2017-05-18 11:02:31.540,S-SA-AL2
129.0,39.0,2017-05-18 11:02:41.540,S-SA-AL2
136.0,39.0,2017-05-18 11:02:51.540,S-SA-AL2
155.0,25.0,2017-05-18 11:03:01.540,S-SA-AL2
195.0,29.0,2017-05-18 11:03:11.540,S-SA-AL2
134.0,35.0,2017-05-18 11:03:21.540,S-SA-AL2
146.0,39.0,2017-05-18 11:03:31.540,S-SA-AL2
135.0,27.0,2017-05-18 11:03:41.540,S-SA-AL2
141.0,24.0,2017-05-18 11:03:51.540,S-SA-AL2
192.0,42.0,2017-05-18 11:04:01.540,S-SA-AL2
188.0,30.0,2017-05-18 11:04:11.540,S-SA-AL2
164.0,39.0,2017-05-18 11:04:21.540,S-SA-AL2
157.0,33.0,2017-05-18 11:04:31.540,S-SA-AL2
173.0,42.0,2017-05-18 11:04:41.540,S-SA-AL2
162.0,34.0,2017-05-18 11:04:51.540,S-SA-AL2
130.0,29.0,2017-05-18 11:05:01.540,S-SA-AL2
142.0,24.0,2017-05-18 11:05:11.540,S-SA-AL2
139.0,43.0,2017-05-18 11:05:21.540,S-SA-AL2
184.0,33.0,2017-05-18 11:05:31.540,S-SA-AL2
198.0,25.0,2017-05-18 11:05:41.540,S-SA-AL2
190.0,21.0,2017-05-18 11:05:51.540,S-SA-AL2
167.0,31.0,2017-05-18 11:06:01.540,S-SA-AL2
118.0,35.0,2017-05-18 11:06:11.540,S-SA-AL2
125.0,22.0,2017-05-18 11:06:21.540,S-SA-AL2
165.0,43.0,2017-05-18 11:06:31.540,S-SA-AL2
122.0,41.0,2017-05-18 11:06:41.540,S-SA-AL2
117.0,31.0,2017-05-18 11:06:51.540,S-SA-AL2
131.0,31.0,2017-05-18 11:07:01.540,S-SA-AL2
156.0,40.0,2017-05-18 11:07:11.540,S-SA-AL2
163.0,33.0,2017-05-18 11:07:21.540,S-SA-AL2
136.0,35.0,2017-05-18 11:07:31.540,S-SA-AL2
111.0,35.0,2017-05-18 11:07:41.540,S-SA-AL2
109.0,31.0,2017-05-18 11:07:51.540,S-SA-AL2
118.0,33.0,2017-05-18 11:08:01.540,S-SA-AL2
131.0,30.0,2017-05-18 11:08:11.540,S-SA-AL2
182.0,39.0,2017-05-18 11:08:21.540,S-SA-AL2
141.0,38.0,2017-05-18 11:08:31.540,S-SA-AL2
197.0,33.0,2017-05-18 11:08:41.540,S-SA-AL2
179.0,32.0,2017-05-18 11:08:51.540,S-SA-AL2
191.0,37.0,2017-05-18 11:09:01.540,S-SA-AL2
178.0,26.0,2017-05-18 11:09:11.540,S-SA-AL2
119.0,40.0,2017-05-18 11:09:21.540,S-SA-AL2
119.0,20.0,2017-05-18 11:09:31.540,S-SA-AL2
153.0,20.0,2017-05-18 11:09:41.540,S-SA-AL2
159.0,41.0,2017-05-18 11:09:51.540,S-SA-AL2
103.0,39.0,2017-05-18 11:10:01.540,S-SA-AL2
105.0,26.0,2017-05-18 11:10:11.540,S-SA-AL2
147.0,29.0,2017-05-18 11:10:21.540,S-SA-AL2
199.0,32.0,2017-05-18 11:10:31.540,S-SA-AL2
143.0,22.0,2017-05-18 11:10:41.540,S-SA-AL2
132.0,31.0,2017-05-18 11:10:51.540,S-SA-AL2
191.0,31.0,2017-05-18 11:11:01.540,S-SA-AL2
113.0,34.0,2017-05-18 11:11:11.540,S-SA-AL2
163.0,43.0,2017-05-18 11:11:21.540,S-SA-AL2
117.0,33.0,2017-05-18 11:11:31.540,S-SA-AL2
100.0,33.0,2017-05-18 11:11:41.540,S-SA-AL2
192.0,24.0,2017-05-18 11:11:51.540,S-SA-AL2
101.0,23.0,2017-05-18 11:12:01.540,S-SA-AL2
171.0,37.0,2017-05-18 11:12:11.540,S-SA-AL2
166.0,23.0,2017-05-18 11:12:21.540,S-SA-AL2
126.0,39.0,2017-05-18 11:12:31.540,S-SA-AL2
197.0,29.0,2017-05-18 11:12:41.540,S-SA-AL2
197.0,42.0,2017-05-18 11:12:51.540,S-SA-AL2
158.0,26.0,2017-05-18 11:13:01.540,S-SA-AL2
144.0,30.0,2017-05-18 11:13:11.540,S-SA-AL2
157.0,37.0,2017-05-18 11:13:21.540,S-SA-AL2
175.0,31.0,2017-05-18 11:13:31.540,S-SA-AL2
188.0,24.0,2017-05-18 11:13:41.540,S-SA-AL2
147.0,36.0,2017-05-18 11:13:51.540,S-SA-AL2
193.0,30.0,2017-05-18 11:14:01.540,S-SA-AL2
175.0,26.0,2017-05-18 11:14:11.540,S-SA-AL2
162.0,44.0,2017-05-18 11:14:21.540,S-SA-AL2
196.0,27.0,2017-05-18 11:14:31.540,S-SA-AL2
106.0,20.0,2017-05-18 11:14:41.540,S-SA-AL2
163.0,26.0,2017-05-18 11:14:51.540,S-SA-AL2
180.0,25.0,2017-05-18 11:15:01.540,S-SA-AL2
168.0,35.0,2017-05-18 11:15:11.540,S-SA-AL2
192.0,30.0,2017-05-18 11:15:21.540,S-SA-AL2
198.0,31.0,2017-05-18 11:15:31.540,S-SA-AL2
152.0,30.0,2017-05-18 11:15:41.540,S-SA-AL2
163.0,37.0,2017-05-18 11:15:51.540,S-SA-AL2
119.0,33.0,2017-05-18 11:16:01.540,S-SA-AL2
182.0,33.0,2017-05-18 11:16:11.540,S-SA-AL2
144.0,26.0,2017-05-18 11:16:21.540,S-SA-AL2
162.0,22.0,2017-05-18 11:16:31.540,S-SA-AL2
190.0,34.0,2017-05-18 11:16:41.540,S-SA-AL2
197.0,39.0,2017-05-18 11:16:51.540,S-SA-AL2
165.0,27.0,2017-05-18 11:17:01.540,S-SA-AL2
163.0,24.0,2017-05-18 11:17:11.540,S-SA-AL2
192.0,33.0,2017-05-18 11:17:21.540,S-SA-AL2
175.0,37.0,2017-05-18 11:17:31.540,S-SA-AL2
