-320.0,34.0,2017-05-17 15:55:23.280,S-SA-AL2
-380.0,33.0,2017-05-17 15:55:34.520,S-SA-AL2
-365.0,32.0,2017-05-17 15:55:45.747,S-SA-AL2
-281.0,33.0,2017-05-17 15:55:56.973,S-SA-AL2
-338.0,34.0,2017-05-17 15:56:08.203,S-SA-AL2
-394.0,34.0,2017-05-17 15:56:19.453,S-SA-AL2
-280.0,33.0,2017-05-17 15:56:30.690,S-SA-AL2
-336.0,34.0,2017-05-17 15:56:41.883,S-SA-AL2
-321.0,33.0,2017-05-17 15:56:53.110,S-SA-AL2
-377.0,34.0,2017-05-17 15:57:04.313,S-SA-AL2
-320.0,33.0,2017-05-17 15:57:15.513,S-SA-AL2
-267.0,30.0,2017-05-17 15:57:26.657,S-SA-AL2
-388.0,31.0,2017-05-17 15:57:37.847,S-SA-AL2
-372.0,30.0,2017-05-17 15:57:49.073,S-SA-AL2
-391.0,34.0,2017-05-17 15:58:00.310,S-SA-AL2
-307.0,30.0,2017-05-17 15:58:11.520,S-SA-AL2
-292.0,34.0,2017-05-17 15:58:22.710,S-SA-AL2
-276.0,33.0,2017-05-17 15:58:33.847,S-SA-AL2
-288.0,30.0,2017-05-17 15:58:45.100,S-SA-AL2
-385.0,31.0,2017-05-17 15:58:56.397,S-SA-AL2
-305.0,30.0,2017-05-17 15:59:07.610,S-SA-AL2
-290.0,34.0,2017-05-17 15:59:18.770,S-SA-AL2
-373.0,33.0,2017-05-17 15:59:30.037,S-SA-AL2
-300.0,32.0,2017-05-17 15:59:41.213,S-SA-AL2
-274.0,33.0,2017-05-17 15:59:52.447,S-SA-AL2
-269.0,30.0,2017-05-17 16:00:03.847,S-SA-AL2
-392.0,33.0,2017-05-17 16:00:15.260,S-SA-AL2
-346.0,30.0,2017-05-17 16:00:26.500,S-SA-AL2
-372.0,33.0,2017-05-17 16:00:37.780,S-SA-AL2
-323.0,30.0,2017-05-17 16:00:49.060,S-SA-AL2
-280.0,30.0,2017-05-17 16:01:00.363,S-SA-AL2
-347.0,34.0,2017-05-17 16:01:11.593,S-SA-AL2
-264.0,30.0,2017-05-17 16:01:22.840,S-SA-AL2
-290.0,34.0,2017-05-17 16:01:34.123,S-SA-AL2
-319.0,31.0,2017-05-17 16:01:45.453,S-SA-AL2
-311.0,32.0,2017-05-17 16:01:56.657,S-SA-AL2
-333.0,32.0,2017-05-17 16:02:07.843,S-SA-AL2
-379.0,30.0,2017-05-17 16:02:19.200,S-SA-AL2
-279.0,30.0,2017-05-17 16:02:30.423,S-SA-AL2
-298.0,30.0,2017-05-17 16:02:41.750,S-SA-AL2
-327.0,32.0,2017-05-17 16:02:52.980,S-SA-AL2
-312.0,31.0,2017-05-17 16:03:04.153,S-SA-AL2
-334.0,32.0,2017-05-17 16:03:15.293,S-SA-AL2
-345.0,34.0,2017-05-17 16:03:26.483,S-SA-AL2
-323.0,34.0,2017-05-17 16:03:37.677,S-SA-AL2
-307.0,33.0,2017-05-17 16:03:48.913,S-SA-AL2
-302.0,34.0,2017-05-17 16:04:00.177,S-SA-AL2
-290.0,32.0,2017-05-17 16:04:11.380,S-SA-AL2
-275.0,31.0,2017-05-17 16:04:22.553,S-SA-AL2
-389.0,32.0,2017-05-17 16:04:33.770,S-SA-AL2
-274.0,31.0,2017-05-17 16:04:45.040,S-SA-AL2
-263.0,33.0,2017-05-17 16:04:56.293,S-SA-AL2
-288.0,32.0,2017-05-17 16:05:07.597,S-SA-AL2
-281.0,33.0,2017-05-17 16:05:18.857,S-SA-AL2
-378.0,34.0,2017-05-17 16:05:30.160,S-SA-AL2
-336.0,34.0,2017-05-17 16:05:41.427,S-SA-AL2
-361.0,33.0,2017-05-17 16:05:52.680,S-SA-AL2
-282.0,33.0,2017-05-17 16:06:03.947,S-SA-AL2
-379.0,33.0,2017-05-17 16:06:15.263,S-SA-AL2
-306.0,32.0,2017-05-17 16:06:26.533,S-SA-AL2
-264.0,32.0,2017-05-17 16:06:37.860,S-SA-AL2
-293.0,30.0,2017-05-17 16:06:49.180,S-SA-AL2
-323.0,32.0,2017-05-17 16:07:00.417,S-SA-AL2
-342.0,32.0,2017-05-17 16:07:11.803,S-SA-AL2
-386.0,31.0,2017-05-17 16:07:23.107,S-SA-AL2
-302.0,31.0,2017-05-17 16:07:34.457,S-SA-AL2
-274.0,33.0,2017-05-17 16:07:45.757,S-SA-AL2
-262.0,31.0,2017-05-17 16:07:56.947,S-SA-AL2
-284.0,31.0,2017-05-17 16:08:08.223,S-SA-AL2
-345.0,30.0,2017-05-17 16:08:19.547,S-SA-AL2
-306.0,30.0,2017-05-17 16:08:30.830,S-SA-AL2
-332.0,33.0,2017-05-17 16:08:42.077,S-SA-AL2
-357.0,32.0,2017-05-17 16:08:53.293,S-SA-AL2
-346.0,30.0,2017-05-17 16:09:04.553,S-SA-AL2
-293.0,33.0,2017-05-17 16:09:15.863,S-SA-AL2
-261.0,31.0,2017-05-17 16:09:27.170,S-SA-AL2
-290.0,33.0,2017-05-17 16:09:38.480,S-SA-AL2
-320.0,31.0,2017-05-17 16:09:49.787,S-SA-AL2
-278.0,31.0,2017-05-17 16:10:01.160,S-SA-AL2
-311.0,32.0,2017-05-17 16:10:12.350,S-SA-AL2
-295.0,31.0,2017-05-17 16:10:23.640,S-SA-AL2
-356.0,31.0,2017-05-17 16:10:34.940,S-SA-AL2
-354.0,31.0,2017-05-17 16:10:46.217,S-SA-AL2
-312.0,32.0,2017-05-17 16:10:57.547,S-SA-AL2
-311.0,32.0,2017-05-17 16:11:08.907,S-SA-AL2
-272.0,31.0,2017-05-17 16:11:20.247,S-SA-AL2
-343.0,34.0,2017-05-17 16:11:31.580,S-SA-AL2
-335.0,30.0,2017-05-17 16:11:42.907,S-SA-AL2
-334.0,30.0,2017-05-17 16:11:54.250,S-SA-AL2
-296.0,34.0,2017-05-17 16:12:05.577,S-SA-AL2
-264.0,33.0,2017-05-17 16:12:16.960,S-SA-AL2
-297.0,34.0,2017-05-17 16:12:28.280,S-SA-AL2
-327.0,31.0,2017-05-17 16:12:39.567,S-SA-AL2
-284.0,32.0,2017-05-17 16:12:50.877,S-SA-AL2
-386.0,31.0,2017-05-17 16:13:02.167,S-SA-AL2
-381.0,33.0,2017-05-17 16:13:13.513,S-SA-AL2
-274.0,34.0,2017-05-17 16:13:24.957,S-SA-AL2
-318.0,33.0,2017-05-17 16:13:36.297,S-SA-AL2
-389.0,30.0,2017-05-17 16:13:47.597,S-SA-AL2
-347.0,31.0,2017-05-17 16:13:58.957,S-SA-AL2
-349.0,30.0,2017-05-17 16:14:10.367,S-SA-AL2
-284.0,30.0,2017-05-17 16:14:21.730,S-SA-AL2
-324.0,31.0,2017-05-17 16:14:33.133,S-SA-AL2
-327.0,30.0,2017-05-17 16:14:44.527,S-SA-AL2
-360.0,31.0,2017-05-17 16:14:55.830,S-SA-AL2
-390.0,33.0,2017-05-17 16:15:07.217,S-SA-AL2
-392.0,32.0,2017-05-17 16:15:18.600,S-SA-AL2
-334.0,32.0,2017-05-17 16:15:30.020,S-SA-AL2
-336.0,31.0,2017-05-17 16:15:41.410,S-SA-AL2
-339.0,30.0,2017-05-17 16:15:52.807,S-SA-AL2
-342.0,34.0,2017-05-17 16:16:04.110,S-SA-AL2
-273.0,32.0,2017-05-17 16:16:15.510,S-SA-AL2
-343.0,34.0,2017-05-17 16:16:26.957,S-SA-AL2
-350.0,31.0,2017-05-17 16:16:38.330,S-SA-AL2
-383.0,32.0,2017-05-17 16:16:49.717,S-SA-AL2
-355.0,34.0,2017-05-17 16:17:01.163,S-SA-AL2
-290.0,30.0,2017-05-17 16:17:12.580,S-SA-AL2
-334.0,34.0,2017-05-17 16:17:23.907,S-SA-AL2
-302.0,33.0,2017-05-17 16:17:35.307,S-SA-AL2
-305.0,32.0,2017-05-17 16:17:46.727,S-SA-AL2
-308.0,31.0,2017-05-17 16:17:58.120,S-SA-AL2
-352.0,30.0,2017-05-17 16:18:09.530,S-SA-AL2
-317.0,32.0,2017-05-17 16:18:20.967,S-SA-AL2
-398.0,32.0,2017-05-17 16:18:32.383,S-SA-AL2
-295.0,32.0,2017-05-17 16:18:43.800,S-SA-AL2
-267.0,34.0,2017-05-17 16:18:55.210,S-SA-AL2
-379.0,31.0,2017-05-17 16:19:06.620,S-SA-AL2
-314.0,32.0,2017-05-17 16:19:18.040,S-SA-AL2
-389.0,33.0,2017-05-17 16:19:29.487,S-SA-AL2
-266.0,33.0,2017-05-17 16:19:40.880,S-SA-AL2
-337.0,31.0,2017-05-17 16:19:52.280,S-SA-AL2
-309.0,33.0,2017-05-17 16:20:03.710,S-SA-AL2
-274.0,30.0,2017-05-17 16:20:15.120,S-SA-AL2
-355.0,31.0,2017-05-17 16:20:26.527,S-SA-AL2
-358.0,30.0,2017-05-17 16:20:37.887,S-SA-AL2
-289.0,32.0,2017-05-17 16:20:49.237,S-SA-AL2
-353.0,30.0,2017-05-17 16:21:00.673,S-SA-AL2
-366.0,32.0,2017-05-17 16:21:12.093,S-SA-AL2
-301.0,32.0,2017-05-17 16:21:23.553,S-SA-AL2
-277.0,33.0,2017-05-17 16:21:34.967,S-SA-AL2
-279.0,32.0,2017-05-17 16:21:46.387,S-SA-AL2
-323.0,31.0,2017-05-17 16:21:57.733,S-SA-AL2
-363.0,31.0,2017-05-17 16:22:09.180,S-SA-AL2
-298.0,32.0,2017-05-17 16:22:20.617,S-SA-AL2
-342.0,31.0,2017-05-17 16:22:32.020,S-SA-AL2
-277.0,32.0,2017-05-17 16:22:43.450,S-SA-AL2
-351.0,33.0,2017-05-17 16:22:54.880,S-SA-AL2
-395.0,32.0,2017-05-17 16:23:06.240,S-SA-AL2
-363.0,30.0,2017-05-17 16:23:17.653,S-SA-AL2
-370.0,33.0,2017-05-17 16:23:29.120,S-SA-AL2
-376.0,30.0,2017-05-17 16:23:40.567,S-SA-AL2
-359.0,30.0,2017-05-17 16:23:52.027,S-SA-AL2
-366.0,33.0,2017-05-17 16:24:03.487,S-SA-AL2
-379.0,30.0,2017-05-17 16:24:14.907,S-SA-AL2
-287.0,32.0,2017-05-17 16:24:26.457,S-SA-AL2
-334.0,30.0,2017-05-17 16:24:37.943,S-SA-AL2
-310.0,30.0,2017-05-17 16:24:49.330,S-SA-AL2
-313.0,34.0,2017-05-17 16:25:00.747,S-SA-AL2
-388.0,30.0,2017-05-17 16:25:12.197,S-SA-AL2
-370.0,30.0,2017-05-17 16:25:23.650,S-SA-AL2
-350.0,34.0,2017-05-17 16:25:35.197,S-SA-AL2
-326.0,30.0,2017-05-17 16:25:46.657,S-SA-AL2
-271.0,34.0,2017-05-17 16:25:58.130,S-SA-AL2
-387.0,34.0,2017-05-17 16:26:09.590,S-SA-AL2
-393.0,32.0,2017-05-17 16:26:21.007,S-SA-AL2
-335.0,32.0,2017-05-17 16:26:32.513,S-SA-AL2
-345.0,33.0,2017-05-17 16:26:43.977,S-SA-AL2
-290.0,32.0,2017-05-17 16:26:55.457,S-SA-AL2
-266.0,33.0,2017-05-17 16:27:06.913,S-SA-AL2
-351.0,31.0,2017-05-17 16:27:18.393,S-SA-AL2
-358.0,34.0,2017-05-17 16:27:29.883,S-SA-AL2
-276.0,34.0,2017-05-17 16:27:41.397,S-SA-AL2
-392.0,30.0,2017-05-17 16:27:52.833,S-SA-AL2
-379.0,34.0,2017-05-17 16:28:04.400,S-SA-AL2
-358.0,33.0,2017-05-17 16:28:15.920,S-SA-AL2
-372.0,30.0,2017-05-17 16:28:27.407,S-SA-AL2
-283.0,31.0,2017-05-17 16:28:38.997,S-SA-AL2
-383.0,31.0,2017-05-17 16:28:50.707,S-SA-AL2
-293.0,33.0,2017-05-17 16:29:02.510,S-SA-AL2
-264.0,34.0,2017-05-17 16:29:14.137,S-SA-AL2
-338.0,30.0,2017-05-17 16:29:25.630,S-SA-AL2
-366.0,33.0,2017-05-17 16:29:37.197,S-SA-AL2
-265.0,33.0,2017-05-17 16:29:48.987,S-SA-AL2
-324.0,33.0,2017-05-17 16:30:00.537,S-SA-AL2
-273.0,30.0,2017-05-17 16:30:12.020,S-SA-AL2
-366.0,31.0,2017-05-17 16:30:23.683,S-SA-AL2
-393.0,34.0,2017-05-17 16:30:35.270,S-SA-AL2
-346.0,30.0,2017-05-17 16:30:46.937,S-SA-AL2
-351.0,34.0,2017-05-17 16:30:58.587,S-SA-AL2
-269.0,34.0,2017-05-17 16:31:10.117,S-SA-AL2
-389.0,34.0,2017-05-17 16:31:21.647,S-SA-AL2
-349.0,34.0,2017-05-17 16:31:33.267,S-SA-AL2
-400.0,30.0,2017-05-17 16:31:44.840,S-SA-AL2
-281.0,34.0,2017-05-17 16:31:56.380,S-SA-AL2
-268.0,32.0,2017-05-17 16:32:07.917,S-SA-AL2
-357.0,30.0,2017-05-17 16:32:19.467,S-SA-AL2
-337.0,34.0,2017-05-17 16:32:31.033,S-SA-AL2
-368.0,31.0,2017-05-17 16:32:42.677,S-SA-AL2
-389.0,30.0,2017-05-17 16:32:54.197,S-SA-AL2
-376.0,34.0,2017-05-17 16:33:05.703,S-SA-AL2
-283.0,31.0,2017-05-17 16:33:17.213,S-SA-AL2
-270.0,30.0,2017-05-17 16:33:28.810,S-SA-AL2
-363.0,31.0,2017-05-17 16:33:40.357,S-SA-AL2
-353.0,33.0,2017-05-17 16:33:51.943,S-SA-AL2
-370.0,33.0,2017-05-17 16:34:03.493,S-SA-AL2
-391.0,32.0,2017-05-17 16:34:15.043,S-SA-AL2
-340.0,30.0,2017-05-17 16:34:26.610,S-SA-AL2
-273.0,31.0,2017-05-17 16:34:38.307,S-SA-AL2
-380.0,34.0,2017-05-17 16:34:50.133,S-SA-AL2
-290.0,31.0,2017-05-17 16:35:01.953,S-SA-AL2
-325.0,31.0,2017-05-17 16:35:13.687,S-SA-AL2
-361.0,32.0,2017-05-17 16:35:25.290,S-SA-AL2
-314.0,33.0,2017-05-17 16:35:36.833,S-SA-AL2
-269.0,30.0,2017-05-17 16:35:48.403,S-SA-AL2
-332.0,33.0,2017-05-17 16:36:00.060,S-SA-AL2
-356.0,31.0,2017-05-17 16:36:11.660,S-SA-AL2
-384.0,30.0,2017-05-17 16:36:23.223,S-SA-AL2
-296.0,31.0,2017-05-17 16:36:34.763,S-SA-AL2
-354.0,31.0,2017-05-17 16:36:46.323,S-SA-AL2
-334.0,30.0,2017-05-17 16:36:57.943,S-SA-AL2
-365.0,32.0,2017-05-17 16:37:09.600,S-SA-AL2
-329.0,31.0,2017-05-17 16:37:21.270,S-SA-AL2
-334.0,30.0,2017-05-17 16:37:32.920,S-SA-AL2
-358.0,32.0,2017-05-17 16:37:44.553,S-SA-AL2
-349.0,34.0,2017-05-17 16:37:56.180,S-SA-AL2
-395.0,33.0,2017-05-17 16:38:07.993,S-SA-AL2
-290.0,33.0,2017-05-17 16:38:19.667,S-SA-AL2
-315.0,31.0,2017-05-17 16:38:31.493,S-SA-AL2
-270.0,32.0,2017-05-17 16:38:43.257,S-SA-AL2
-312.0,32.0,2017-05-17 16:38:54.927,S-SA-AL2
-268.0,31.0,2017-05-17 16:39:06.650,S-SA-AL2
-360.0,33.0,2017-05-17 16:39:18.470,S-SA-AL2
-323.0,32.0,2017-05-17 16:39:30.080,S-SA-AL2
-385.0,31.0,2017-05-17 16:39:41.733,S-SA-AL2
-349.0,34.0,2017-05-17 16:39:53.407,S-SA-AL2
-353.0,33.0,2017-05-17 16:40:05.217,S-SA-AL2
-393.0,32.0,2017-05-17 16:40:16.897,S-SA-AL2
-325.0,34.0,2017-05-17 16:40:28.687,S-SA-AL2
-393.0,31.0,2017-05-17 16:40:40.690,S-SA-AL2
-348.0,32.0,2017-05-17 16:40:52.777,S-SA-AL2
-280.0,32.0,2017-05-17 16:41:04.770,S-SA-AL2
-330.0,34.0,2017-05-17 16:41:16.497,S-SA-AL2
-297.0,32.0,2017-05-17 16:41:28.137,S-SA-AL2
-329.0,34.0,2017-05-17 16:41:39.780,S-SA-AL2
-360.0,31.0,2017-05-17 16:41:51.443,S-SA-AL2
-358.0,30.0,2017-05-17 16:42:03.130,S-SA-AL2
-394.0,31.0,2017-05-17 16:42:14.840,S-SA-AL2
-285.0,33.0,2017-05-17 16:42:26.473,S-SA-AL2
-358.0,30.0,2017-05-17 16:42:38.160,S-SA-AL2
-280.0,33.0,2017-05-17 16:42:49.833,S-SA-AL2
-388.0,31.0,2017-05-17 16:43:01.503,S-SA-AL2
-314.0,33.0,2017-05-17 16:43:13.167,S-SA-AL2
-322.0,31.0,2017-05-17 16:43:25.010,S-SA-AL2
-395.0,32.0,2017-05-17 16:43:36.637,S-SA-AL2
-400.0,31.0,2017-05-17 16:43:48.437,S-SA-AL2
-398.0,30.0,2017-05-17 16:44:00.067,S-SA-AL2
-289.0,32.0,2017-05-17 16:44:11.787,S-SA-AL2
-294.0,31.0,2017-05-17 16:44:23.423,S-SA-AL2
-261.0,33.0,2017-05-17 16:44:35.230,S-SA-AL2
-315.0,34.0,2017-05-17 16:44:47.147,S-SA-AL2
-297.0,33.0,2017-05-17 16:44:58.967,S-SA-AL2
-305.0,30.0,2017-05-17 16:45:10.697,S-SA-AL2
-269.0,34.0,2017-05-17 16:45:22.390,S-SA-AL2
-386.0,34.0,2017-05-17 16:45:34.260,S-SA-AL2
-338.0,31.0,2017-05-17 16:45:46.123,S-SA-AL2
-346.0,33.0,2017-05-17 16:45:57.820,S-SA-AL2
-344.0,33.0,2017-05-17 16:46:09.527,S-SA-AL2
-277.0,34.0,2017-05-17 16:46:21.277,S-SA-AL2
-353.0,30.0,2017-05-17 16:46:32.970,S-SA-AL2
-321.0,32.0,2017-05-17 16:46:44.717,S-SA-AL2
-261.0,31.0,2017-05-17 16:46:56.550,S-SA-AL2
-307.0,30.0,2017-05-17 16:47:08.350,S-SA-AL2
-346.0,34.0,2017-05-17 16:47:20.063,S-SA-AL2
-351.0,32.0,2017-05-17 16:47:31.767,S-SA-AL2
-318.0,30.0,2017-05-17 16:47:43.547,S-SA-AL2
-327.0,32.0,2017-05-17 16:47:55.390,S-SA-AL2
-350.0,31.0,2017-05-17 16:48:07.417,S-SA-AL2
-292.0,34.0,2017-05-17 16:48:19.363,S-SA-AL2
-346.0,30.0,2017-05-17 16:48:31.273,S-SA-AL2
-324.0,30.0,2017-05-17 16:48:43.057,S-SA-AL2
-324.0,34.0,2017-05-17 16:48:55.153,S-SA-AL2
-343.0,34.0,2017-05-17 16:49:07.007,S-SA-AL2
-374.0,30.0,2017-05-17 16:49:18.937,S-SA-AL2
-348.0,32.0,2017-05-17 16:49:30.677,S-SA-AL2
-278.0,33.0,2017-05-17 16:49:42.353,S-SA-AL2
-392.0,30.0,2017-05-17 16:49:54.150,S-SA-AL2
-328.0,30.0,2017-05-17 16:50:05.903,S-SA-AL2
-337.0,32.0,2017-05-17 16:50:17.650,S-SA-AL2
-349.0,33.0,2017-05-17 16:50:29.573,S-SA-AL2
-376.0,30.0,2017-05-17 16:50:41.503,S-SA-AL2
-354.0,31.0,2017-05-17 16:50:53.300,S-SA-AL2
-332.0,31.0,2017-05-17 16:51:05.083,S-SA-AL2
-382.0,33.0,2017-05-17 16:51:16.893,S-SA-AL2
-299.0,32.0,2017-05-17 16:51:28.943,S-SA-AL2
-367.0,34.0,2017-05-17 16:51:40.980,S-SA-AL2
-310.0,33.0,2017-05-17 16:51:53.070,S-SA-AL2
-333.0,32.0,2017-05-17 16:52:04.963,S-SA-AL2
-284.0,33.0,2017-05-17 16:52:16.837,S-SA-AL2
-379.0,34.0,2017-05-17 16:52:28.777,S-SA-AL2
-310.0,30.0,2017-05-17 16:52:40.887,S-SA-AL2
-321.0,31.0,2017-05-17 16:52:52.917,S-SA-AL2
-313.0,33.0,2017-05-17 16:53:04.920,S-SA-AL2
-272.0,32.0,2017-05-17 16:53:16.980,S-SA-AL2
-385.0,33.0,2017-05-17 16:53:28.920,S-SA-AL2
-377.0,30.0,2017-05-17 16:53:41.000,S-SA-AL2
-336.0,34.0,2017-05-17 16:53:52.970,S-SA-AL2
-388.0,30.0,2017-05-17 16:54:05.113,S-SA-AL2
-357.0,32.0,2017-05-17 16:54:17.130,S-SA-AL2
-384.0,30.0,2017-05-17 16:54:29.113,S-SA-AL2
-353.0,32.0,2017-05-17 16:54:41.207,S-SA-AL2
-395.0,30.0,2017-05-17 16:54:53.323,S-SA-AL2
-341.0,33.0,2017-05-17 16:55:05.557,S-SA-AL2
-314.0,33.0,2017-05-17 16:55:17.573,S-SA-AL2
-351.0,33.0,2017-05-17 16:55:29.567,S-SA-AL2
-371.0,33.0,2017-05-17 16:55:41.403,S-SA-AL2
-383.0,34.0,2017-05-17 16:55:53.190,S-SA-AL2
-262.0,34.0,2017-05-17 16:56:05.080,S-SA-AL2
-275.0,30.0,2017-05-17 16:56:16.817,S-SA-AL2
-341.0,33.0,2017-05-17 16:56:28.597,S-SA-AL2
-360.0,33.0,2017-05-17 16:56:40.390,S-SA-AL2
-368.0,30.0,2017-05-17 16:56:52.190,S-SA-AL2
-346.0,30.0,2017-05-17 16:57:04.020,S-SA-AL2
-396.0,32.0,2017-05-17 16:57:15.790,S-SA-AL2
-367.0,33.0,2017-05-17 16:57:27.580,S-SA-AL2
-322.0,34.0,2017-05-17 16:57:39.577,S-SA-AL2
-304.0,33.0,2017-05-17 16:57:51.423,S-SA-AL2
-353.0,30.0,2017-05-17 16:58:03.217,S-SA-AL2
-301.0,33.0,2017-05-17 16:58:15.007,S-SA-AL2
-309.0,30.0,2017-05-17 16:58:26.813,S-SA-AL2
-390.0,34.0,2017-05-17 16:58:38.553,S-SA-AL2
-330.0,33.0,2017-05-17 16:58:50.383,S-SA-AL2
-267.0,34.0,2017-05-17 16:59:02.170,S-SA-AL2
-317.0,31.0,2017-05-17 16:59:13.973,S-SA-AL2
-325.0,33.0,2017-05-17 16:59:25.810,S-SA-AL2
-344.0,33.0,2017-05-17 16:59:37.620,S-SA-AL2
-387.0,31.0,2017-05-17 16:59:49.347,S-SA-AL2
-383.0,34.0,2017-05-17 17:00:02.213,S-SA-AL2
-432.0,34.0,2017-05-17 17:00:15.110,S-SA-AL2
-351.0,33.0,2017-05-17 17:00:26.933,S-SA-AL2
-368.0,33.0,2017-05-17 17:00:38.740,S-SA-AL2
-338.0,34.0,2017-05-17 17:00:50.497,S-SA-AL2
-349.0,31.0,2017-05-17 17:01:02.443,S-SA-AL2
-313.0,31.0,2017-05-17 17:01:14.427,S-SA-AL2
-395.0,31.0,2017-05-17 17:01:26.317,S-SA-AL2
-314.0,30.0,2017-05-17 17:01:38.157,S-SA-AL2
-382.0,32.0,2017-05-17 17:01:49.927,S-SA-AL2
-337.0,30.0,2017-05-17 17:02:01.617,S-SA-AL2
-293.0,32.0,2017-05-17 17:02:13.387,S-SA-AL2
-355.0,31.0,2017-05-17 17:02:25.190,S-SA-AL2
-280.0,33.0,2017-05-17 17:02:37.017,S-SA-AL2
-286.0,32.0,2017-05-17 17:02:48.683,S-SA-AL2
-385.0,34.0,2017-05-17 17:03:00.567,S-SA-AL2
-427.0,30.0,2017-05-17 17:03:12.453,S-SA-AL2
-438.0,32.0,2017-05-17 17:03:24.247,S-SA-AL2
-450.0,34.0,2017-05-17 17:03:36.000,S-SA-AL2
-383.0,31.0,2017-05-17 17:03:48.057,S-SA-AL2
-322.0,31.0,2017-05-17 17:03:59.843,S-SA-AL2
-358.0,34.0,2017-05-17 17:04:11.813,S-SA-AL2
-384.0,34.0,2017-05-17 17:04:23.653,S-SA-AL2
-354.0,34.0,2017-05-17 17:04:35.440,S-SA-AL2
-315.0,30.0,2017-05-17 17:04:47.203,S-SA-AL2
-378.0,33.0,2017-05-17 17:04:58.997,S-SA-AL2
-445.0,31.0,2017-05-17 17:05:10.817,S-SA-AL2
-267.0,33.0,2017-05-17 17:05:22.770,S-SA-AL2
-286.0,33.0,2017-05-17 17:05:34.797,S-SA-AL2
-262.0,32.0,2017-05-17 17:05:46.680,S-SA-AL2
